	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
itpr1a	0.00502914565416457	0.26137150128234	0.211	0.069	1
eif2b3	0.00513393965941855	0.276101653155737	0.338	0.149	1
pard3ab	0.00555060512792441	0.325725676077037	0.887	0.772	1
znf770	0.0056138977130543	0.279438849578218	0.211	0.069	1
klhl2	0.00564298896779729	-0.255907388259745	0.028	0.158	1
atad5b	0.00569405242283433	0.309155555023706	0.366	0.188	1
pax6b	0.00577161554969107	0.405370870283009	0.577	0.366	1
ncln	0.0059019248854824	0.250396210306668	0.296	0.129	1
fermt2	0.00591799126225051	0.331159831439203	0.535	0.337	1
egfra	0.0061308151782719	-0.369545112374277	0.028	0.158	1
PIGG	0.00614219512502128	0.292330932382347	0.268	0.109	1
rybpb	0.0061866797728384	0.277684156417945	0.282	0.119	1
ogt.1.1	0.00653017660163301	0.306156187953997	0.775	0.634	1
hoxb3a	0.00670833712127214	0.319194012085373	0.958	0.851	1
brms1la	0.0067542711137699	0.311663655813406	0.549	0.366	1
tbc1d22b	0.0067942485169586	0.365724191131031	0.423	0.228	1
dsn1	0.0074286636083288	0.336983895302759	0.296	0.139	1
blm	0.00754485841871728	0.257502789713894	0.31	0.139	1
eif3i	0.0076622144892046	0.296311126415503	0.31	0.149	1
ATP8A1	0.00778125403771818	0.337192936097284	0.408	0.218	1
nrxn3a	0.00795697536970479	0.362386103759168	0.338	0.168	1
erlin1	0.00822372027095119	-0.285786971536311	0.099	0.257	1
mex3b	0.00827352537074559	0.323109321235194	0.493	0.317	1
jag2b	0.00828431485520966	-0.4372925919689	0.845	0.901	1
arhgap29b	0.0083624828871959	0.286071941910665	0.535	0.337	1
mia3	0.0083904888725523	0.408236915508459	0.507	0.347	1
itpkcb	0.00843858538298987	0.286071941910665	0.31	0.149	1
bach2a	0.00847245004495057	0.256277339650311	0.169	0.05	1
hcfc1b	0.00851776906682386	0.315819285304717	0.873	0.673	1
sgip1b	0.00869832300358801	0.315819285304717	0.437	0.257	1
cdc14b	0.0090905958743619	0.416625496182036	0.718	0.525	1
amotl2a	0.0092184942983036	0.26137150128234	0.197	0.069	1
tnpo1	0.00956501703837426	0.270304626052348	0.465	0.267	1
arhgef10la	0.00956939906917443	0.354243444552244	0.746	0.535	1
brd1b	0.00958998088405258	0.277509928407241	0.606	0.436	1
tshz1	0.00972068349653362	0.323711322095542	0.944	0.871	1
ska2	0.00973846405993365	-0.296279345353953	0.113	0.267	1
cct4	0.0104919183285698	-0.364623524270668	0.296	0.455	1
uqcrc2b	0.0104919773970764	0.271858082690964	0.324	0.168	1
prmt1	0.0105105324807709	0.253207308005038	0.718	0.515	1
rps11	0.0107950662294935	0.290659211406317	0.549	0.366	1
jam3b	0.0116240571520215	0.256925596251148	0.704	0.564	1
ccdc30	0.0119532093066227	0.266389576048965	0.338	0.178	1
rpl39	0.012191851463093	-0.421633623522731	0.676	0.762	1
si:ch211-137a8.4	0.0126273530950793	0.331966707881314	0.592	0.406	1
ccnh	0.0131694430481505	0.252809487778916	0.31	0.158	1
rps29	0.0132038036293171	0.259785250390389	0.803	0.703	1
fzd3a	0.0135536947992155	0.272112000065824	0.817	0.614	1
dbf4b	0.0139738498478185	0.296960258053401	0.408	0.238	1
fam193b	0.0143398250148427	-0.316701834926952	0.268	0.426	1
tbcd	0.0145437549891641	0.265607839350949	0.394	0.218	1
mtmr11	0.0147614288419389	-0.279127303989061	0.141	0.297	1
col7a1l	0.0149061311413792	0.426587356192705	0.746	0.574	1
kirrel1a	0.0151622970599426	-0.347145727417713	0.563	0.723	1
grb2b	0.0154776577572484	-0.337730300673852	0.183	0.347	1
dla	0.0155009981954231	0.272397005013588	0.648	0.426	1
arnt2	0.0155122853719555	-0.296279345353954	0.69	0.782	1
utp15	0.0155998759241953	0.259785250390389	0.324	0.168	1
nck2a	0.0156108824845786	-0.336141954107063	0.451	0.683	1
gar1	0.0157108691208531	0.3385393618048	0.423	0.267	1
aff2	0.0161304802365358	0.279932804813258	0.507	0.317	1
virma	0.0165152862091272	-0.296623951838546	0.239	0.396	1
depdc1a	0.0166570430483465	0.268330359523398	0.493	0.297	1
nop58	0.0166660907480164	0.353578761268941	0.592	0.446	1
supt20	0.0171242087991144	0.308694850871335	0.282	0.149	1
tpx2	0.0181790808997785	0.309780368823377	0.577	0.416	1
setbp1	0.0183376365489939	-0.274437515085952	0.437	0.634	1
tert	0.0204630598821485	0.25470777100133	0.324	0.178	1
rps8a	0.0214198818712063	0.270885538095989	0.718	0.525	1
rnf40	0.0214537633528821	-0.259865401828429	0.225	0.386	1
greb1	0.0216540969510203	-0.301313221077347	0.62	0.743	1
trabd	0.0222404065140868	0.291972543350349	0.31	0.168	1
terf1	0.0226752970572565	0.265421432600785	0.366	0.208	1
sh3kbp1	0.0226819248087048	0.304930969161981	0.493	0.347	1
pes	0.0234912186541072	0.280796999869991	0.451	0.287	1
immp2l	0.0237428481181356	0.317322875895105	0.408	0.257	1
ches1	0.0240354853076472	0.265010326382835	0.479	0.317	1
zgc:153284	0.0249763248274289	-0.258874879962612	0.254	0.416	1
zfr2	0.0258873530515649	0.277980529557117	0.479	0.337	1
bcar1	0.0265389954903637	0.251899452742877	0.577	0.396	1
kifc1	0.0274606981695493	0.262988328797623	0.465	0.287	1
mrps9	0.028152999211897	0.282582955830785	0.451	0.297	1
xylt1	0.028291930850771	0.372726324164847	0.69	0.554	1
plp1a	0.0284799023904744	0.311427516187559	0.915	0.782	1
si:dkey-12j5.1	0.0294798247233825	0.36520731226688	0.634	0.535	1
si:dkey-33c12.4	0.0316868741801818	0.296960258053401	0.493	0.347	1
adck1	0.0324746779699777	0.287776248122914	0.423	0.267	1
chl1a	0.0329091980655522	0.305233275187622	0.873	0.861	1
klhdc4	0.0330406684918023	0.252124609987327	0.352	0.208	1
rpl6	0.0332713078236485	0.319607545794424	0.577	0.455	1
rps6kb1b	0.0334918680102785	-0.259588908703191	0.282	0.455	1
aplp2	0.0335255266588699	-0.262510123083992	0.38	0.535	1
cemip2	0.033564677836646	-0.276146603154202	0.577	0.653	1
NAV1	0.0339002724044342	0.373376740213934	0.563	0.426	1
efna3b	0.0347617600932923	-0.377745979521731	0.62	0.683	1
ube2d1b	0.0349526923349139	-0.266243324910645	0.155	0.287	1
nr2f5	0.0371500810089168	0.296453960437786	0.761	0.683	1
polr3a	0.0371572647513164	0.262026467944014	0.282	0.158	1
cygb1	0.0375507430972944	0.271425165946263	0.31	0.178	1
gphna	0.0375874135271457	0.264538780361024	0.366	0.238	1
nxph3	0.037980368308186	-0.373813677879792	0.465	0.604	1
chd1	0.0391218132224507	0.254911010424204	0.887	0.782	1
rpl5a	0.0396451646847559	0.279218270869602	0.718	0.604	1
trappc10	0.0397685428919963	0.256077201612827	0.563	0.436	1
prdm13	0.0411508030128352	0.342727158768234	0.31	0.188	1
epha7	0.0414233460139799	-0.504956152515209	0.225	0.356	1
slc38a4	0.0418840808276344	-0.358269105889423	0.338	0.455	1
BX324164.5	0.043292278109405	0.289824076771772	0.338	0.208	1
baiap2a	0.043371877561383	0.26851357052636	0.338	0.208	1
ptmab	0.0439578580736502	-0.315557965188317	0.831	0.861	1
tpm3	0.0447940363398728	-0.298890558810492	0.282	0.406	1
ttll7	0.0456859913776463	0.32986705979035	0.437	0.307	1
uspl1	0.0457675379696373	0.306830502077462	0.408	0.287	1
spred2a	0.046704113649265	-0.343013112042799	0.225	0.356	1
luzp1	0.0468896718521929	0.311875697316012	0.521	0.406	1
mki67	0.0471014927682133	-0.352236599341338	0.746	0.842	1
rhot1a	0.047339526001927	0.258486110238765	0.394	0.257	1
ywhaba	0.0473760768909935	-0.263058452955462	0.324	0.465	1
knop1	0.0486263510058928	0.333689962143405	0.465	0.347	1
arhgap12b	0.0486439459665174	-0.281940489880554	0.662	0.713	1
ep300a	0.0495561112437323	0.272024167425032	0.62	0.505	1
tspan17	0.0499067677800117	0.352813492786918	0.592	0.446	1
psmd1	0.0509108519690505	-0.298890558810492	0.465	0.594	1
nos1apa.1	0.0516643285456189	0.305865811275293	0.901	0.752	1
p3h2	0.0555793102570405	0.371962363342251	0.282	0.168	1
fgfr2	0.0555859480701004	-0.258385510864991	0.831	0.921	1
si:ch211-216b21.2	0.057535524692752	0.379477922527035	0.31	0.178	1
ptbp1b	0.0607815252751518	-0.278906184356337	0.577	0.693	1
rxrba	0.0617338382849128	-0.266159356977618	0.479	0.594	1
si:ch211-196c10.15	0.0627145172104906	0.28169350140009	0.535	0.416	1
efnb1	0.0629339061541073	-0.428110256611254	0.239	0.347	1
nectin3b	0.0635160880501966	0.264538780361023	0.563	0.426	1
rps12	0.0637643422162751	0.264227552867444	0.803	0.703	1
midn	0.0661049165793832	0.267456263743318	0.577	0.465	1
gas7a	0.067046891409929	-0.306695961299292	0.085	0.178	1
kank1a	0.0719165781858701	-0.253023550053162	0.296	0.436	1
mapk11	0.0722173948232052	-0.272640659652666	0.324	0.446	1
pitpnb	0.0732520149895951	0.266575766284867	0.479	0.347	1
scrib	0.0737452929664884	-0.264764774905865	0.718	0.723	1
kmt2ba	0.0744004744776867	-0.253086869197367	0.451	0.584	1
phldb1b	0.0745601072407293	-0.275141956037882	0.535	0.663	1
tk1	0.0753164099573959	-0.260210090646432	0.141	0.238	1
mycbp2	0.0755883802209634	0.25300317711812	0.732	0.564	1
cul5a	0.0767500887459589	0.281955833438433	0.225	0.129	1
plce1	0.0779179388218158	0.30525004359453	0.366	0.257	1
nphp4	0.0790332075418782	0.250312178793065	0.606	0.495	1
col4a5	0.0835919193601474	0.250968140954749	0.69	0.574	1
sb:cb81	0.0842254110655749	0.322368071133655	0.479	0.366	1
gak	0.0911548564860179	0.317239960004344	0.423	0.327	1
rreb1b	0.0947028336407474	-0.266243324910645	0.155	0.248	1
pax7a	0.0997605947644445	0.589660446095094	0.282	0.188	1
pwp2h	0.102305380469216	0.262887154489865	0.69	0.644	1
ripor2	0.103422668830521	0.28105386714404	0.394	0.277	1
rap1gap	0.103649086981413	-0.310963391111066	0.099	0.188	1
rpl36a	0.104983221398166	0.252809487778916	0.761	0.733	1
rasal2	0.105252447745501	-0.259553813038386	0.746	0.802	1
hs3st3b1a	0.106656449110008	0.329295517561181	0.31	0.218	1
rsrp1	0.109629112997299	-0.292004173225252	0.394	0.495	1
ror1	0.115273662985692	0.317239960004344	0.732	0.634	1
ncor2	0.116478110183814	-0.356738858714177	0.803	0.792	1
ctnna2	0.11867373447473	0.420408186581916	0.366	0.277	1
il1rapl1a	0.123078696632403	0.253891536161515	0.592	0.505	1
galt	0.126546887677264	-0.256157573821959	0.239	0.337	1
faua	0.128475004300361	0.302715698030536	0.479	0.406	1
stt3b	0.132091455756182	0.252625458817523	0.775	0.713	1
becn1	0.134357335413369	0.2806584457243	0.535	0.475	1
si:dkey-286j15.1	0.149254101755321	0.261154309706335	0.408	0.347	1
arhgap32b	0.153198189907768	-0.262801688542613	0.451	0.535	1
msx1b	0.153568449245563	-0.328982623966928	0.366	0.465	1
smc3	0.15511321608136	-0.271269516524827	0.394	0.485	1
pax7b	0.16470282485149	0.354659027168077	0.282	0.188	1
crb2a	0.168620932520902	-0.30992883026294	0.239	0.307	1
chl1b	0.170971836137204	0.272719178985648	0.465	0.366	1
gnai2a	0.186881806912003	-0.270321406613721	0.324	0.396	1
dnmt3ab	0.187124757733195	0.379181346302146	0.282	0.208	1
fam168a	0.192107612412016	-0.268493206375982	0.789	0.752	1
brd8	0.197291625114961	0.267456263743318	0.493	0.436	1
tp53i11b	0.217291114327264	-0.253375899558123	0.197	0.277	1
robo4	0.24862261699221	0.400041903361127	0.451	0.396	1
sema5ba	0.253451139422001	0.31461352255932	0.789	0.673	1
pkd1b	0.268888891130162	0.253891536161515	0.479	0.396	1
wdhd1	0.293232515892455	-0.259719961529814	0.437	0.505	1
cpne5b	0.312283243694176	-0.454254620673428	0.099	0.149	1
BX548028.1	0.325013674152698	-0.274304920532218	0.225	0.287	1
mt-co1	0.523034930073338	0.292526964047964	0.521	0.515	1
inavaa	0.533950838364301	-0.304657502029378	0.296	0.317	1
kcnab1a	0.673959482542981	0.292735672191676	0.268	0.257	1
si:ch211-284f22.3	0.730420975107292	-0.253375899558123	0.225	0.228	1
col11a1a	0.775635904964547	-0.34841069465429	0.155	0.158	1
gadd45gb.1	0.994025658533783	-0.290277428505784	0.155	0.149	1
